2022-06-22 17:21:39,-89.16,-13.06,3.93,19.0,0.0,,1.0,2,1,16.73,22,20,11.18,13,10,0.0,,,0.0,,,11e4ad1add4d4672a94f607b52529434,1000000082784e2b,2022-06-22 17:20:39
2022-06-22 17:21:39,-89.16,-13.06,3.93,19.0,0.0,,1.0,2,1,16.73,22,20,11.18,13,10,0.0,,,0.0,,,11e4ad1add4d4672a94f607b52529434,1000000082784e2b,2022-06-22 17:20:39
