htv_region_dm.deviceid	htv_region_dm.city	htv_region_dm.province	htv_region_dm.date_time
005801FF0001005006D400692D3D9EA0	0934	58	20210901
005801FF0001005006D400692D3D9F1D	0934	58	20210901
005801FF0001005006D400692D3D9F2B	0939	58	20210901
005801FF0001005006D400692D3D9F6F	0934	58	20210901
005801FF0001005006D400692D3DA087	0931	58	20210901
005801FF0001005006D400692D3DA095	0931	58	20210901
005801FF0001005006D400692D3DA096	0931	58	20210901
005801FF0001005006D400692D3DA0D7	0931	58	20210901
005801FF0001005006D400692D3DA18F	0931	58	20210901
005801FF0001005006D400692D3DA1A1	0931	58	20210901
005801FF0001005006D400692D3DA1B8	0930	58	20210901
005801FF0001005006D400692D3DA1C8	0930	58	20210901
005801FF0001005006D400692D3DA226	0938	58	20210901
005801FF0001005006D400692D3DA241	0931	58	20210901
005801FF0001005006D400692D3DA2CF	0931	58	20210901
005801FF0001005006D400692D3DA358	0931	58	20210901
005801FF0001005006D400692D3DA360	0934	58	20210901
005801FF0001005006D400692D3DA389	0939	58	20210901
005801FF0001005006D400692D3DA398	0939	58	20210901
005801FF0001005006D400692D3DA3CF	0939	58	20210901
005801FF0001005006D400692D3DA4D0	0931	58	20210901
005801FF0001005006D400692D3DA4E9	0931	58	20210901
005801FF0001005006D400692D3DA5A9	0931	58	20210901
005801FF0001005006D400692D3DA629	0939	58	20210901
005801FF0001005006D400692D3DA65D	0934	58	20210901
005801FF0001005006D400692D3DA68A	0939	58	20210901
005801FF0001005006D400692D3DA6BE	0931	58	20210901
005801FF0001005006D400692D3DA70C	0931	58	20210901
005801FF0001005006D400692D3DA788	0939	58	20210901
005801FF0001005006D400692D3DA796	0939	58	20210901
005801FF0001005006D400692D3DA7F1	0943	58	20210901
005801FF0001005006D400692D3DA830	0931	58	20210901
005801FF0001005006D400692D3DA852	0931	58	20210901
005801FF0001005006D400692D3DA877	0931	58	20210901
005801FF0001005006D400692D3DA8EB	0931	58	20210901
005801FF0001005006D400692D3DA8FE	0931	58	20210901
005801FF0001005006D400692D3DA91B	0931	58	20210901
005801FF0001005006D400692D3DA921	0931	58	20210901
005801FF0001005006D400692D3DA951	0931	58	20210901
005801FF0001005006D400692D3DA97C	0931	58	20210901
005801FF0001005006D400692D3DAA01	0931	58	20210901
005801FF0001005006D400692D3DAA0A	0931	58	20210901
005801FF0001005006D400692D3DAA27	0931	58	20210901
005801FF0001005006D400692D3DAA2A	0931	58	20210901
005801FF0001005006D400692D3DAA37	0931	58	20210901
005801FF0001005006D400692D3DAA47	0930	58	20210901
005801FF0001005006D400692D3DAA64	0934	58	20210901
005801FF0001005006D400692D3DAA6C	0931	58	20210901
005801FF0001005006D400692D3DAA6D	0931	58	20210901
005801FF0001005006D400692D3DAB22	0931	58	20210901
005801FF0001005006D400692D3DAB7F	0934	58	20210901
005801FF0001005006D400692D3DABEE	0931	58	20210901
005801FF0001005006D400692D3DAC17	0938	58	20210901
005801FF0001005006D400692D3DAC18	0934	58	20210901
005801FF0001005006D400692D3DAC8B	0939	58	20210901
005801FF0001005006D400692D3DACC9	0931	58	20210901
005801FF0001005006D400692D3DACEC	0931	58	20210901
005801FF0001005006D400692D3DAD0A	0931	58	20210901
005801FF0001005006D400692D3DAD1B	0931	58	20210901
005801FF0001005006D400692D3DAD35	0931	58	20210901
005801FF0001005006D400692D3DAD5D	0931	58	20210901
005801FF0001005006D400692D3DAD7E	0930	58	20210901
005801FF0001005006D400692D3DADA8	0931	58	20210901
005801FF0001005006D400692D3DADDB	0931	58	20210901
005801FF0001005006D400692D3DADF5	0939	58	20210901
005801FF0001005006D400692D3DAE54	0930	58	20210901
005801FF0001005006D400692D3DAEA0	0931	58	20210901
005801FF0001005006D400692D3DAEB8	0943	58	20210901
005801FF0001005006D400692D3DAEF8	0931	58	20210901
005801FF0001005006D400692D3DAF06	0931	58	20210901
005801FF0001005006D400692D3DAF11	0931	58	20210901
005801FF0001005006D400692D3DAFD3	0931	58	20210901
005801FF0001005006D400692D3DB0D8	0934	58	20210901
005801FF0001005006D400692D3DB1BF	0938	58	20210901
005801FF0001005006D400692D3DB27E	0943	58	20210901
005801FF0001005006D400692D3DB29B	0943	58	20210901
005801FF0001005006D400692D3DB29E	0931	58	20210901
005801FF0001005006D400692D3DB2FA	0931	58	20210901
005801FF0001005006D400692D3DB317	0939	58	20210901
005801FF0001005006D400692D3DB323	0931	58	20210901
005801FF0001005006D400692D3DB326	0931	58	20210901
005801FF0001005006D400692D3DB32E	0943	58	20210901
005801FF0001005006D400692D3DB357	0938	58	20210901
005801FF0001005006D400692D3DB36F	0930	58	20210901
005801FF0001005006D400692D3DB3AE	0943	58	20210901
005801FF0001005006D400692D3DB3FB	0931	58	20210901
005801FF0001005006D400692D3DB47C	0931	58	20210901
005801FF0001005006D400692D3DB4B0	0931	58	20210901
005801FF0001005006D400692D3DB4FA	0943	58	20210901
005801FF0001005006D400692D3DB59F	0931	58	20210901
005801FF0001005006D400692D3DB6A5	0931	58	20210901
005801FF0001005006D400692D3DB6EB	0939	58	20210901
005801FF0001005006D400692D3DB79A	0938	58	20210901
005801FF0001005006D400692D3DB7F4	0939	58	20210901
005801FF0001005006D400692D3DB8D5	0939	58	20210901
005801FF0001005006D400692D3DB918	0934	58	20210901
005801FF0001005006D400692D3DBC44	0938	58	20210901
005801FF0001005006D400692D3DBC4D	0931	58	20210901
005801FF0001005006D400692D3DBC6C	0943	58	20210901
005801FF0001005006D400692D3DBC73	0943	58	20210901
005801FF0001005006D400692D3DBCD3	0934	58	20210901
005801FF0001005006D400692D3DBCDC	0934	58	20210901
005801FF0001005006D400692D3DBE63	0943	58	20210901
005801FF0001005006D400692D3DBE7C	0931	58	20210901
005801FF0001005006D400692D3DBE9E	0939	58	20210901
005801FF0001005006D400692D3DBEF6	0931	58	20210901
005801FF0001005006D400692D3DBFAD	0931	58	20210901
005801FF0001005006D400692D3DBFB9	0931	58	20210901
005801FF0001005006D400692D3DBFD6	0931	58	20210901
005801FF0001005006D400692D3DBFD7	0931	58	20210901
005801FF0001005006D400692D3DBFEF	0931	58	20210901
005801FF0001005006D400692D3DC02F	0931	58	20210901
005801FF0001005006D400692D3DC060	0938	58	20210901
005801FF0001005006D400692D3DC096	0931	58	20210901
005801FF0001005006D400692D3DC112	0939	58	20210901
005801FF0001005006D400692D3DC28C	0943	58	20210901
005801FF0001005006D400692D3DC2EE	0931	58	20210901
005801FF0001005006D400692D3DC2EF	0931	58	20210901
005801FF0001005006D400692D3DC314	0939	58	20210901
005801FF0001005006D400692D3DC319	0931	58	20210901
005801FF0001005006D400692D3DC34F	0931	58	20210901
005801FF0001005006D400692D3DC396	0938	58	20210901
005801FF0001005006D400692D3DC3AC	0931	58	20210901
005801FF00010050F6E52C43BE5C9F4E	0931	58	20210901
005801FF00010050F6E52C43BE5C9F91	0937	58	20210901
005801FF00010050F6E52C43BE5C9FB0	0931	58	20210901
005801FF00010050F6E52C43BE5CA07F	0932	58	20210901
005801FF00010050F6E52C43BE5CA0C3	0931	58	20210901
005801FF00010050F6E52C43BE5CA0D3	0930	58	20210901
005801FF00010050F6E52C43BE5CA0D8	0931	58	20210901
005801FF00010050F6E52C43BE5CA0F7	0931	58	20210901
005801FF00010050F6E52C43BE5CA138	0930	58	20210901
005801FF00010050F6E52C43BE5CA14B	0930	58	20210901
005801FF00010050F6E52C43BE5CA19F	0937	58	20210901
005801FF00010050F6E52C43BE5CA1C9	0937	58	20210901
005801FF00010050F6E52C43BE5CA1D6	0931	58	20210901
005801FF00010050F6E52C43BE5CA1DD	0937	58	20210901
005801FF00010050F6E52C43BE5CA1EB	0937	58	20210901
005801FF00010050F6E52C43BE5CA22B	0931	58	20210901
005801FF00010050F6E52C43BE5CA2F2	0931	58	20210901
005801FF00010050F6E52C43BE5CA345	0943	58	20210901
005801FF00010050F6E52C43BE5CA363	0937	58	20210901
005801FF00010050F6E52C43BE5CA393	0937	58	20210901
005801FF00010050F6E52C43BE5CA443	0937	58	20210901
005801FF00010050F6E52C43BE5CA46E	0937	58	20210901
005801FF00010050F6E52C43BE5CA471	0931	58	20210901
005801FF00010050F6E52C43BE5CA488	0931	58	20210901
005801FF00010050F6E52C43BE5CA49C	0931	58	20210901
005801FF00010050F6E52C43BE5CA519	0931	58	20210901
005801FF00010050F6E52C43BE5CA53F	0931	58	20210901
005801FF00010050F6E52C43BE5CA579	0937	58	20210901
005801FF00010050F6E52C43BE5CA609	0931	58	20210901
005801FF00010050F6E52C43BE5CA61D	0937	58	20210901
005801FF00010050F6E52C43BE5CA66F	0937	58	20210901
005801FF00010050F6E52C43BE5CA67F	0937	58	20210901
005801FF00010050F6E52C43BE5CA694	0931	58	20210901
005801FF00010050F6E52C43BE5CA6B9	0937	58	20210901
005801FF00010050F6E52C43BE5CA6EA	0937	58	20210901
005801FF00010050F6E52C43BE5CA6EF	0939	58	20210901
005801FF00010050F6E52C43BE5CA729	0931	58	20210901
005801FF00010050F6E52C43BE5CA7E8	0931	58	20210901
005801FF00010050F6E52C43BE5CA7F5	0931	58	20210901
005801FF00010050F6E52C43BE5CA7FD	0931	58	20210901
005801FF00010050F6E52C43BE5CA80B	0931	58	20210901
005801FF00010050F6E52C43BE5CA816	0931	58	20210901
005801FF00010050F6E52C43BE5CA81D	0931	58	20210901
005801FF00010050F6E52C43BE5CA831	0931	58	20210901
005801FF00010050F6E52C43BE5CA833	0931	58	20210901
005801FF00010050F6E52C43BE5CA85C	0931	58	20210901
005801FF00010050F6E52C43BE5CA8AC	0931	58	20210901
005801FF00010050F6E52C43BE5CA8C6	0931	58	20210901
005801FF00010050F6E52C43BE5CA8C9	0931	58	20210901
005801FF00010050F6E52C43BE5CA91B	0931	58	20210901
005801FF00010050F6E52C43BE5CA931	0931	58	20210901
005801FF00010050F6E52C43BE5CA94B	0947	58	20210901
005801FF00010050F6E52C43BE5CA950	0937	58	20210901
005801FF00010050F6E52C43BE5CA955	0937	58	20210901
005801FF00010050F6E52C43BE5CA961	0937	58	20210901
005801FF00010050F6E52C43BE5CA9C3	0931	58	20210901
005801FF00010050F6E52C43BE5CA9F5	0931	58	20210901
005801FF00010050F6E52C43BE5CAA06	0931	58	20210901
005801FF00010050F6E52C43BE5CAA07	0931	58	20210901
005801FF00010050F6E52C43BE5CAA5B	0931	58	20210901
005801FF00010050F6E52C43BE5CAA6E	0931	58	20210901
005801FF00010050F6E52C43BE5CAA6F	0931	58	20210901
005801FF00010050F6E52C43BE5CAA86	0931	58	20210901
005801FF00010050F6E52C43BE5CAB1F	0943	58	20210901
005801FF00010050F6E52C43BE5CAC80	0931	58	20210901
005801FF00010050F6E52C43BE5CAD80	0932	58	20210901
005801FF00010050F6E52C43BE5CADE8	0931	58	20210901
005801FF00010050F6E52C43BE5CAE15	0934	58	20210901
005801FF00010050F6E52C43BE5CAE89	0930	58	20210901
005801FF00010050F6E52C43BE5CAEA5	0934	58	20210901
005801FF00010050F6E52C43BE5CAEC5	0934	58	20210901
005801FF00010050F6E52C43BE5CAF26	0937	58	20210901
005801FF00010050F6E52C43BE5CAF6F	0931	58	20210901
005801FF00010050F6E52C43BE5CB0B4	0943	58	20210901
005801FF00010050F6E52C43BE5CB0D6	0931	58	20210901
005801FF00010050F6E52C43BE5CB0E2	0947	58	20210901
005801FF00010050F6E52C43BE5CB0FD	0943	58	20210901
005801FF00010050F6E52C43BE5CB10E	0943	58	20210901
005801FF00010050F6E52C43BE5CB17F	0932	58	20210901
005801FF00010050F6E52C43BE5CB1D5	0932	58	20210901
005801FF00010050F6E52C43BE5CB286	0932	58	20210901
005801FF00010050F6E52C43BE5CB287	0943	58	20210901
005801FF00010050F6E52C43BE5CB293	0932	58	20210901
005801FF00010050F6E52C43BE5CB373	0938	58	20210901
005801FF00010050F6E52C43BE5CB39D	0939	58	20210901
005801FF00010050F6E52C43BE5CB3B0	0939	58	20210901
005801FF00010050F6E52C43BE5CB3FB	0939	58	20210901
005801FF00010050F6E52C43BE5CB3FD	0939	58	20210901
005801FF00010050F6E52C43BE5CB44F	0930	58	20210901
005801FF00010050F6E52C43BE5CB467	0939	58	20210901
005801FF00010050F6E52C43BE5CB517	0938	58	20210901
005801FF00010050F6E52C43BE5CB543	0939	58	20210901
005801FF00010050F6E52C43BE5CB5ED	0931	58	20210901
005801FF00010050F6E52C43BE5CB60F	0939	58	20210901
005801FF00010050F6E52C43BE5CB61C	0931	58	20210901
005801FF00010050F6E52C43BE5CB634	0939	58	20210901
005801FF00010050F6E52C43BE5CB6A8	0937	58	20210901
005801FF00010050F6E52C43BE5CB6B7	0937	58	20210901
005801FF00010050F6E52C43BE5CB6E8	0931	58	20210901
005801FF00010050F6E52C43BE5CB721	0931	58	20210901
005801FF00010050F6E52C43BE5CB786	0931	58	20210901
005801FF00010050F6E52C43BE5CB78F	0931	58	20210901
005801FF00010050F6E52C43BE5CB793	0931	58	20210901
005801FF00010050F6E52C43BE5CB7C4	0931	58	20210901
005801FF00010050F6E52C43BE5CB7DA	0931	58	20210901
005801FF00010050F6E52C43BE5CB7F0	0931	58	20210901
005801FF00010050F6E52C43BE5CB7F8	0931	58	20210901
005801FF00010050F6E52C43BE5CB838	0931	58	20210901
005801FF00010050F6E52C43BE5CB851	0931	58	20210901
005801FF00010050F6E52C43BE5CB8B3	0931	58	20210901
005801FF00010050F6E52C43BE5CB8B7	0937	58	20210901
005801FF00010050F6E52C43BE5CB8C6	0931	58	20210901
005801FF00010050F6E52C43BE5CB8D7	0931	58	20210901
005801FF00010050F6E52C43BE5CB911	0931	58	20210901
005801FF00010050F6E52C43BE5CB946	0931	58	20210901
005801FF00010050F6E52C43BE5CBA09	0937	58	20210901
005801FF00010050F6E52C43BE5CBA12	0937	58	20210901
005801FF00010050F6E52C43BE5CBA16	0937	58	20210901
005801FF00010050F6E52C43BE5CBA3E	0937	58	20210901
005801FF00010050F6E52C43BE5CBA76	0931	58	20210901
005801FF00010050F6E52C43BE5CBA90	0931	58	20210901
005801FF00010050F6E52C43BE5CBAA8	0931	58	20210901
005801FF00010050F6E52C43BE5CBAB2	0931	58	20210901
005801FF00010050F6E52C43BE5CBACF	0937	58	20210901
005801FF00010050F6E52C43BE5CBB18	0931	58	20210901
005801FF00010050F6E52C43BE5CBB30	0939	58	20210901
005801FF00010050F6E52C43BE5CBB71	0931	58	20210901
005801FF00010050F6E52C43BE5CBB7F	0931	58	20210901
005801FF00010050F6E52C43BE5CBBCD	0939	58	20210901
005801FF00010050F6E52C43BE5CBC79	0931	58	20210901
005801FF00010050F6E52C43BE5CBD44	0939	58	20210901
005801FF00010050F6E52C43BE5CBDE4	0931	58	20210901
005801FF00010050F6E52C43BE5CBE19	0932	58	20210901
005801FF00010050F6E52C43BE5CBEAB	0932	58	20210901
005801FF00010050F6E52C43BE5CBEBD	0932	58	20210901
005801FF00010050F6E52C43BE5CBF23	0932	58	20210901
005801FF00010050F6E52C43BE5CC067	0931	58	20210901
005801FF00010050F6E52C43BE5CC0AD	0931	58	20210901
005801FF00010050F6E52C43BE5CC0B8	0931	58	20210901
005801FF00010050F6E52C43BE5CC0C2	0931	58	20210901
005801FF00010050F6E52C43BE5CC0DC	0931	58	20210901
005801FF00010050F6E52C43BE5CC21A	0931	58	20210901
005801FF00010050F6E52C43BE5CC280	0931	58	20210901
005801FF00010050F6E52C43BE5CC291	0934	58	20210901
005801FF00010050F6E52C43BE5CC297	0934	58	20210901
005801FF00010050F6E52C43BE5CC2F1	0931	58	20210901
005801FF00010050F6E52C43BE5CC31C	0934	58	20210901
005801FF00010050F6E52C43BE5CC32C	0932	58	20210901
005801FF00010050F6E52C43BE5CC3B2	0934	58	20210901
005801FF00010050F6E52C43BE5CC3BF	0934	58	20210901
005801FF00010050F6E52C43BE5CC3D8	0931	58	20210901
005801FF00010050F6E52C43BE5CC451	0931	58	20210901
005801FF00010050F6E52C43BE5CC48F	0934	58	20210901
005801FF00010050F6E52C43BE5CC492	0931	58	20210901
005801FF00010050F6E52C43BE5CC4BA	0931	58	20210901
005801FF00010050F6E52C43BE5CC51A	0931	58	20210901
005801FF00010050F6E52C43BE5CC51F	0931	58	20210901
005801FF00010050F6E52C43BE5CC570	0932	58	20210901
005801FF00010050F6E52C43BE5CC7AD	0939	58	20210901
005801FF00010050F6E52C43BE5CC7B2	0931	58	20210901
005801FF00010050F6E52C43BE5CC7E3	0938	58	20210901
005801FF00010050F6E52C43BE5CC7E8	0938	58	20210901
005801FF00010050F6E52C43BE5CC7EF	0939	58	20210901
005801FF00010050F6E52C43BE5CC83B	0939	58	20210901
005801FF00010050F6E52C43BE5CC844	0939	58	20210901
005801FF00010050F6E52C43BE5CC946	0931	58	20210901
005801FF00010050F6E52C43BE5CC996	0938	58	20210901
005801FF00010050F6E52C43BE5CC9DE	0934	58	20210901
005801FF00010050F6E52C43BE5CCA32	0930	58	20210901
005801FF00010050F6E52C43BE5CCAA0	0931	58	20210901
005801FF00010050F6E52C43BE5CCB02	0930	58	20210901
005801FF00010050F6E52C43BE5CCB27	0930	58	20210901
005801FF00010050F6E52C43BE5CCB4C	0943	58	20210901
005801FF00010050F6E52C43BE5CCBC4	0943	58	20210901
005801FF00010050F6E52C43BE5CCBC7	0931	58	20210901
005801FF00010050F6E52C43BE5CCBF2	0934	58	20210901
005801FF00010050F6E52C43BE5CCC9B	0931	58	20210901
005801FF00010050F6E52C43BE5CCD68	0932	58	20210901
005801FF00010050F6E52C43BE5CCDFE	0939	58	20210901
005801FF00010050F6E52C43BE5CCEC5	0934	58	20210901
005801FF00010050F6E52C43BE5CCEDB	0931	58	20210901
005801FF00010050F6E52C43BE5CCF04	0931	58	20210901
005801FF00010050F6E52C43BE5CCF3F	0931	58	20210901
005801FF00010050F6E52C43BE5CCF7D	0931	58	20210901
005801FF00010050F6E52C43BE5CCFD6	0931	58	20210901
005801FF00010050F6E52C43BE5CD003	0931	58	20210901
005801FF00010050F6E52C43BE5CD0BD	0931	58	20210901
005801FF00010050F6E52C43BE5CD118	0931	58	20210901
005801FF00010050F6E52C43BE5CD138	0934	58	20210901
005801FF00010050F6E52C43BE5CD154	0931	58	20210901
005801FF00010050F6E52C43BE5CD1FF	0930	58	20210901
005801FF00010050F6E52C43BE5CD2A3	0931	58	20210901
005801FF0001007001B960D21C4425F3	0937	58	20210901
005801FF0001007001B960D21C44266C	0937	58	20210901
005801FF0001007001B960D21C442675	0937	58	20210901
005801FF0001007001B960D21C44273A	0943	58	20210901
005801FF0001007001B960D21C442761	0937	58	20210901
005801FF0001007001B960D21C442795	0937	58	20210901
005801FF0001007001B960D21C4427D7	0937	58	20210901
005801FF0001007001B960D21C4427EA	0943	58	20210901
005801FF0001007001B960D21C4427F9	0943	58	20210901
005801FF0001007001B960D21C442800	0937	58	20210901
005801FF0001007001B960D21C442882	0937	58	20210901
005801FF0001007001B960D21C4428A4	0937	58	20210901
005801FF0001007001B960D21C4429AA	0943	58	20210901
005801FF0001007001B960D21C4429B9	0943	58	20210901
005801FF0001007001B960D21C4429D1	0943	58	20210901
005801FF0001007001B960D21C4429E2	0943	58	20210901
005801FF0001007001B960D21C442A0B	0943	58	20210901
005801FF0001007001B960D21C442A64	0943	58	20210901
005801FF0001007001B960D21C442A90	0943	58	20210901
005801FF0001007001B960D21C442AB8	0943	58	20210901
005801FF0001007001B960D21C442AD7	0943	58	20210901
005801FF0001007001B960D21C442B57	0937	58	20210901
005801FF0001007001B960D21C442B7C	0937	58	20210901
005801FF0001007001B960D21C442B83	0937	58	20210901
005801FF0001007001B960D21C442BEE	0937	58	20210901
005801FF0001007001B960D21C442BFB	0937	58	20210901
005801FF0001007001B960D21C442C2C	0937	58	20210901
005801FF0001007001B960D21C442C4B	0937	58	20210901
005801FF0001007001B960D21C442C53	0937	58	20210901
005801FF0001007001B960D21C442CAD	0937	58	20210901
005801FF0001007001B960D21C442CB6	0943	58	20210901
005801FF0001007001B960D21C442D23	0943	58	20210901
005801FF0001007001B960D21C442D29	0943	58	20210901
005801FF0001007001B960D21C442D4D	0943	58	20210901
005801FF0001007001B960D21C442DC4	0943	58	20210901
005801FF0001007001B960D21C442E0A	0943	58	20210901
005801FF0001007001B960D21C442E58	0943	58	20210901
005801FF0001007001B960D21C442EE1	0937	58	20210901
005801FF0001007001B960D21C442EE9	0943	58	20210901
005801FF0001007001B960D21C442F0F	0943	58	20210901
005801FF0001007001B960D21C442F53	0937	58	20210901
005801FF0001007001B960D21C442FA4	0937	58	20210901
005801FF0001007001B960D21C443045	0937	58	20210901
005801FF0001007001B960D21C44304D	0937	58	20210901
005801FF0001007001B960D21C44305C	0937	58	20210901
005801FF0001007001B960D21C44305F	0937	58	20210901
005801FF0001007001B960D21C443073	0937	58	20210901
005801FF0001007001B960D21C443094	0937	58	20210901
005801FF0001007001B960D21C4430A8	0937	58	20210901
005801FF0001007001B960D21C443151	0937	58	20210901
005801FF0001007001B960D21C44315A	0937	58	20210901
005801FF0001007001B960D21C443173	0937	58	20210901
005801FF0001007001B960D21C44319F	0937	58	20210901
005801FF0001007001B960D21C4431B2	0937	58	20210901
005801FF0001007001B960D21C4431B4	0937	58	20210901
005801FF0001007001B960D21C4431CA	0937	58	20210901
005801FF0001007001B960D21C44320E	0937	58	20210901
005801FF0001007001B960D21C44329F	0937	58	20210901
005801FF0001007001B960D21C44331C	0937	58	20210901
005801FF0001007001B960D21C44334A	0937	58	20210901
005801FF0001007001B960D21C44337F	0937	58	20210901
005801FF0001007001B960D21C443404	0937	58	20210901
005801FF0001007001B960D21C443430	0937	58	20210901
005801FF0001007001B960D21C443468	0937	58	20210901
005801FF0001007001B960D21C443490	0937	58	20210901
005801FF0001007001B960D21C4434A5	0937	58	20210901
005801FF0001007001B960D21C443508	0937	58	20210901
005801FF0001007001B960D21C443549	0937	58	20210901
005801FF0001007001B960D21C443572	0943	58	20210901
005801FF0001007001B960D21C4435A3	0937	58	20210901
005801FF0001007001B960D21C4435E0	0943	58	20210901
005801FF0001007001B960D21C4435F9	0937	58	20210901
005801FF0001007001B960D21C443601	0937	58	20210901
005801FF0001007001B960D21C44361D	0937	58	20210901
005801FF0001007001B960D21C443620	0937	58	20210901
005801FF0001007001B960D21C44365C	0937	58	20210901
005801FF0001007001B960D21C443675	0937	58	20210901
005801FF0001007001B960D21C44367F	0937	58	20210901
005801FF0001007001B960D21C44368E	0943	58	20210901
005801FF0001007001B960D21C4436A0	0937	58	20210901
005801FF0001007001B960D21C4436C5	0937	58	20210901
005801FF0001007001B960D21C4436E1	0937	58	20210901
005801FF0001007001B960D21C44374C	0937	58	20210901
005801FF0001007001B960D21C443752	0937	58	20210901
005801FF0001007001B960D21C443785	0937	58	20210901
005801FF0001007001B960D21C44378D	0937	58	20210901
005801FF0001007001B960D21C4437AC	0943	58	20210901
005801FF0001007001B960D21C443807	0943	58	20210901
005801FF0001007001B960D21C44381C	0943	58	20210901
005801FF0001007001B960D21C443824	0943	58	20210901
005801FF0001007001B960D21C443868	0943	58	20210901
005801FF0001007001B960D21C443872	0943	58	20210901
005801FF0001007001B960D21C4438AC	0943	58	20210901
005801FF0001007001B960D21C4438EF	0937	58	20210901
005801FF0001007001B960D21C443928	0937	58	20210901
005801FF0001007001B960D21C443947	0943	58	20210901
005801FF0001007001B960D21C44396C	0943	58	20210901
005801FF0001007001B960D21C443970	0943	58	20210901
005801FF0001007001B960D21C443974	0943	58	20210901
005801FF0001007001B960D21C443982	0943	58	20210901
005801FF0001007001B960D21C443989	0943	58	20210901
005801FF0001007001B960D21C44399A	0943	58	20210901
005801FF0001007001B960D21C4439A7	0943	58	20210901
005801FF0001007001B960D21C4439A8	0943	58	20210901
005801FF0001007001B960D21C4439EB	0943	58	20210901
005801FF0001007001B960D21C4439F7	0943	58	20210901
005801FF0001007001B960D21C4439FA	0937	58	20210901
005801FF0001007001B960D21C4439FF	0937	58	20210901
005801FF0001007001B960D21C443A3D	0937	58	20210901
005801FF0001007001B960D21C443AAA	0943	58	20210901
005801FF0001007001B960D21C443AF8	0943	58	20210901
005801FF0001007001B960D21C443B1E	0943	58	20210901
005801FF0001007001B960D21C443BA8	0943	58	20210901
005801FF0001007001B960D21C443BB9	0943	58	20210901
005801FF0001007001B960D21C443BC9	0943	58	20210901
005801FF0001007001B960D21C443BDE	0943	58	20210901
005801FF0001007001B960D21C443C81	0943	58	20210901
005801FF0001007001B960D21C443CA2	0943	58	20210901
005801FF0001007001B960D21C443CE3	0943	58	20210901
005801FF0001007001B960D21C443D2C	0937	58	20210901
005801FF0001007001B960D21C443D3F	0943	58	20210901
005801FF0001007001B960D21C443D66	0937	58	20210901
005801FF0001007001B960D21C443DA5	0937	58	20210901
005801FF0001007001B960D21C443DC6	0937	58	20210901
005801FF0001007001B960D21C443E06	0937	58	20210901
005801FF0001007001B960D21C443E17	0943	58	20210901
005801FF0001007001B960D21C443E3F	0937	58	20210901
005801FF0001007001B960D21C443E66	0937	58	20210901
005801FF0001007001B960D21C443EF1	0943	58	20210901
005801FF0001007001B960D21C443EF2	0937	58	20210901
005801FF0001007001B960D21C443FE3	0937	58	20210901
005801FF0001007001B960D21C444017	0937	58	20210901
005801FF0001007001B960D21C44401A	0937	58	20210901
005801FF0001007001B960D21C444035	0937	58	20210901
005801FF0001007001B960D21C444036	0937	58	20210901
005801FF0001007001B960D21C444069	0937	58	20210901
005801FF0001007001B960D21C444084	0943	58	20210901
005801FF0001007001B960D21C44408D	0943	58	20210901
005801FF0001007001B960D21C4440A6	0937	58	20210901
005801FF0001007001B960D21C4440EB	0937	58	20210901
005801FF0001007001B960D21C4440ED	0937	58	20210901
005801FF0001007001B960D21C444162	0937	58	20210901
005801FF0001007001B960D21C4441BA	0937	58	20210901
005801FF0001007001B960D21C4441EE	0937	58	20210901
005801FF0001007001B960D21C444224	0937	58	20210901
005801FF0001007001B960D21C44424A	0943	58	20210901
005801FF0001007001B960D21C4442F6	0937	58	20210901
005801FF0001007001B960D21C444376	0937	58	20210901
005801FF0001007001B960D21C4443E9	0937	58	20210901
005801FF0001007001B960D21C4443EB	0937	58	20210901
